 ,Area,Mean,Min,Max,X,Y,Circ.,Slice,AR,Round,Solidity
349,353.808,0.113,0,255,116.000,135.843,0.809,1,1.203,0.831,0.950
350,161.375,4.642,0,255,338.590,132.022,0.891,1,1.052,0.951,0.973
351,139.183,0.288,0,255,238.137,132.671,0.813,1,1.726,0.580,0.967
352,233.459,6.131,0,255,290.858,135.043,0.855,1,1.475,0.678,0.973
353,217.772,0.430,0,255,692.447,134.318,0.888,1,1.105,0.905,0.971
354,335.236,0.000,0,0,16.239,135.506,0.846,1,1.224,0.817,0.968
355,198.361,0.337,0,255,267.846,135.569,0.781,1,1.190,0.840,0.936
356,130.107,1.234,0,255,848.434,132.952,0.872,1,1.235,0.810,0.969
357,259.952,0.566,0,255,462.247,134.665,0.893,1,1.093,0.915,0.979
358,210.218,2.291,0,255,677.698,134.298,0.881,1,1.130,0.885,0.979
359,193.325,9.411,0,255,721.647,135.340,0.878,1,1.281,0.781,0.975
360,310.106,0.518,0,255,511.022,136.183,0.878,1,1.162,0.860,0.976
361,188.865,15.017,0,255,300.214,136.081,0.870,1,1.286,0.778,0.974
362,231.990,0.115,0,255,421.747,136.701,0.915,1,1.086,0.920,0.980
363,125.491,0.213,0,255,396.639,133.257,0.839,1,1.470,0.680,0.965
364,250.404,0.160,0,255,228.108,137.792,0.862,1,1.224,0.817,0.971
365,338.174,17.564,0,255,309.866,140.780,0.834,1,1.567,0.638,0.973
366,352.496,1.177,0,255,578.694,139.646,0.844,1,1.115,0.897,0.969
367,304.598,1.449,0,255,659.970,139.238,0.893,1,1.104,0.906,0.976
368,98.682,0.000,0,0,864.737,138.013,0.635,1,1.725,0.580,0.706
369,274.170,0.049,0,255,90.562,139.935,0.879,1,1.146,0.873,0.974
370,339.276,0.434,0,255,611.842,143.188,0.785,1,1.296,0.772,0.953
371,299.194,0.537,0,255,214.080,143.539,0.834,1,1.502,0.666,0.973
372,137.137,0.195,0,255,246.361,137.932,0.895,1,1.069,0.935,0.969
373,194.636,0.619,0,255,536.338,139.692,0.850,1,1.229,0.814,0.968
374,366.241,0.183,0,255,335.152,143.584,0.839,1,1.414,0.707,0.973
375,484.807,0.000,0,0,149.517,147.958,0.686,1,1.627,0.615,0.919
376,198.886,0.605,0,255,629.261,141.383,0.894,1,1.024,0.977,0.974
377,237.551,0.282,0,255,124.103,143.367,0.868,1,1.067,0.937,0.972
378,199.987,0.000,0,0,711.475,142.852,0.881,1,1.307,0.765,0.977
379,183.199,0.000,0,0,187.503,143.405,0.858,1,1.355,0.738,0.971
380,157.178,0.000,0,0,9.374,142.698,0.867,1,1.175,0.851,0.971
381,124.389,0.323,0,255,259.929,143.403,0.879,1,1.128,0.886,0.963
382,143.695,1.210,0,255,385.530,142.895,0.804,1,1.483,0.675,0.953
383,244.056,0.493,0,255,816.003,145.057,0.846,1,1.434,0.697,0.974
384,274.012,1.318,0,255,779.804,147.235,0.848,1,1.342,0.745,0.970
385,235.767,0.000,0,0,30.071,146.957,0.895,1,1.153,0.867,0.978
386,136.193,1.179,0,255,792.346,144.831,0.861,1,1.178,0.849,0.964
387,163.316,0.573,0,255,539.483,145.652,0.825,1,1.436,0.696,0.959
388,145.741,0.000,0,0,409.586,145.949,0.877,1,1.148,0.871,0.964
389,182.465,0.293,0,255,428.908,146.607,0.878,1,1.119,0.894,0.970
390,182.990,0.877,0,255,842.044,146.817,0.876,1,1.118,0.895,0.968
391,183.514,0.000,0,0,863.091,148.255,0.554,1,1.450,0.690,0.717
392,266.615,0.652,0,255,455.685,148.833,0.887,1,1.120,0.893,0.974
393,336.705,3.735,0,255,486.896,149.057,0.880,1,1.236,0.809,0.978
394,190.492,0.211,0,255,47.108,148.258,0.788,1,1.582,0.632,0.952
395,321.806,0.166,0,255,380.776,150.986,0.748,1,1.349,0.741,0.936
396,259.113,0.207,0,255,468.827,149.995,0.869,1,1.128,0.887,0.972
397,180.891,3.254,0,255,832.347,148.833,0.902,1,1.096,0.912,0.975
398,272.176,0.147,0,255,280.377,151.831,0.877,1,1.277,0.783,0.977
399,199.725,0.134,0,255,624.423,150.826,0.840,1,1.398,0.715,0.969
400,242.430,0.000,0,0,98.344,150.849,0.876,1,1.068,0.937,0.971
401,175.907,0.152,0,255,678.985,151.859,0.811,1,1.669,0.599,0.970
402,197.259,0.000,0,0,361.821,150.332,0.879,1,1.124,0.890,0.969
403,228.317,0.293,0,255,139.164,152.245,0.884,1,1.222,0.819,0.974
404,224.855,0.119,0,255,294.270,151.234,0.872,1,1.148,0.871,0.968
405,141.019,0.000,0,0,412.780,150.548,0.839,1,1.122,0.891,0.957
406,245.525,1.253,0,255,507.062,151.447,0.877,1,1.088,0.919,0.973
407,163.946,0.898,0,255,573.537,150.761,0.853,1,1.187,0.842,0.966
408,121.136,0.773,0,255,668.110,149.708,0.874,1,1.299,0.770,0.967
409,185.613,0.000,0,0,15.201,152.580,0.826,1,1.454,0.688,0.967
410,158.594,1.603,0,255,395.836,152.490,0.786,1,1.641,0.610,0.954
411,248.043,0.108,0,255,330.027,154.995,0.865,1,1.312,0.762,0.975
412,273.330,0.196,0,255,534.891,153.214,0.816,1,1.416,0.706,0.958
413,259.428,0.000,0,0,168.749,153.662,0.847,1,1.144,0.874,0.969
414,352.549,0.721,0,255,446.119,156.373,0.841,1,1.167,0.857,0.967
415,315.458,2.163,0,255,495.742,156.046,0.872,1,1.138,0.879,0.979
416,137.295,0.000,0,0,62.531,151.863,0.845,1,1.436,0.696,0.968
417,293.161,0.183,0,255,128.743,155.992,0.853,1,1.081,0.925,0.966
418,155.657,0.000,0,0,658.936,156.008,0.762,1,1.716,0.583,0.952
419,281.147,1.047,0,255,778.280,157.584,0.794,1,1.487,0.672,0.962
420,278.367,0.817,0,255,843.680,156.943,0.821,1,1.129,0.886,0.965
421,249.145,6.229,0,255,827.429,157.976,0.896,1,1.070,0.935,0.978
422,123.340,0.000,0,0,858.798,154.671,0.857,1,1.229,0.814,0.968
423,137.190,0.293,0,255,262.966,156.061,0.880,1,1.256,0.796,0.972
424,236.344,0.000,0,0,8.521,158.987,0.905,1,1.089,0.918,0.977
425,162.109,0.083,0,255,37.053,158.196,0.886,1,1.070,0.934,0.968
426,227.740,0.117,0,255,178.297,160.540,0.860,1,1.326,0.754,0.972
427,176.956,0.076,0,255,627.367,158.671,0.893,1,1.037,0.964,0.971
428,254.916,0.157,0,255,300.332,160.926,0.834,1,1.274,0.785,0.963
429,179.789,1.191,0,255,815.859,159.805,0.867,1,1.225,0.816,0.970
430,264.726,0.455,0,255,460.027,161.158,0.854,1,1.145,0.873,0.966
431,347.355,0.616,0,255,737.776,162.700,0.886,1,1.058,0.945,0.979
432,228.737,0.000,0,0,863.312,164.965,0.633,1,2.110,0.474,0.769
433,412.933,0.292,0,255,63.890,163.670,0.810,1,1.265,0.790,0.954
434,230.626,0.116,0,255,412.475,161.609,0.859,1,1.320,0.758,0.972
435,188.498,0.497,0,255,715.135,161.814,0.895,1,1.047,0.955,0.975
436,298.879,0.313,0,255,340.271,163.988,0.801,1,1.371,0.730,0.959
437,226.901,0.118,0,255,118.277,164.224,0.871,1,1.056,0.947,0.970
438,277.527,0.048,0,255,28.872,164.364,0.880,1,1.120,0.893,0.975
439,271.442,0.197,0,255,603.701,165.162,0.890,1,1.207,0.828,0.978
440,211.319,0.063,0,255,104.222,164.478,0.882,1,1.139,0.878,0.975
441,212.264,0.189,0,255,169.985,164.641,0.881,1,1.186,0.843,0.978
442,238.128,0.112,0,255,477.792,164.450,0.871,1,1.224,0.817,0.973
443,186.767,0.000,0,0,212.303,166.108,0.837,1,1.546,0.647,0.971
444,209.850,0.064,0,255,187.892,166.557,0.874,1,1.163,0.860,0.971
445,223.176,0.360,0,255,584.796,166.763,0.812,1,1.754,0.570,0.973
446,185.823,0.072,0,255,515.684,166.566,0.874,1,1.205,0.830,0.971
447,143.852,0.279,0,255,219.033,165.632,0.877,1,1.235,0.810,0.972
448,128.901,2.698,0,255,696.118,164.866,0.890,1,1.033,0.968,0.973
449,222.546,0.120,0,255,134.832,167.430,0.882,1,1.152,0.868,0.973
450,213.943,0.063,0,255,433.474,166.942,0.826,1,1.229,0.814,0.957
451,203.660,0.197,0,255,392.321,168.858,0.846,1,1.414,0.707,0.971
452,247.414,0.108,0,255,40.867,169.193,0.866,1,1.208,0.827,0.971
453,304.336,0.176,0,255,156.408,171.217,0.831,1,1.241,0.806,0.960
454,279.101,0.336,0,255,456.901,170.520,0.843,1,1.218,0.821,0.969
455,192.957,2.635,0,255,309.902,169.604,0.902,1,1.207,0.829,0.978
456,209.745,0.255,0,255,293.705,169.609,0.876,1,1.226,0.816,0.976
457,319.497,0.335,0,255,541.577,170.475,0.828,1,1.345,0.744,0.968
458,263.047,0.000,0,0,503.726,171.776,0.801,1,1.444,0.693,0.959
459,170.503,0.000,0,0,776.794,169.789,0.897,1,1.125,0.889,0.974
460,214.939,0.249,0,255,529.972,171.260,0.900,1,1.084,0.923,0.981
461,360.366,0.186,0,255,482.146,173.788,0.833,1,1.335,0.749,0.969
462,129.425,2.687,0,255,697.443,170.160,0.865,1,1.167,0.857,0.962
463,322.488,0.124,0,255,744.057,174.859,0.868,1,1.275,0.784,0.976
464,100.623,0.000,0,0,3.265,174.007,0.592,1,2.064,0.484,0.697
465,154.188,0.781,0,255,252.881,172.649,0.902,1,1.100,0.909,0.974
466,232.829,0.345,0,255,235.538,175.030,0.716,1,1.232,0.812,0.922
467,235.085,0.114,0,255,278.152,176.152,0.839,1,1.228,0.814,0.968
468,156.863,0.171,0,255,716.213,174.181,0.893,1,1.212,0.825,0.973
469,181.993,0.662,0,255,793.061,175.585,0.836,1,1.207,0.829,0.953
470,185.927,0.000,0,0,171.320,175.261,0.843,1,1.347,0.742,0.966
471,214.152,0.937,0,255,221.833,174.502,0.728,1,1.428,0.700,0.929
472,128.061,1.045,0,255,799.619,172.626,0.846,1,1.346,0.743,0.961
473,199.987,0.000,0,0,342.057,175.426,0.871,1,1.105,0.905,0.972
474,167.828,0.319,0,255,96.714,175.746,0.864,1,1.232,0.812,0.964
475,309.844,0.086,0,255,578.810,178.559,0.885,1,1.174,0.852,0.977
476,194.951,0.343,0,255,67.717,177.551,0.847,1,1.425,0.702,0.971
477,369.914,0.759,0,255,446.524,180.870,0.868,1,1.333,0.750,0.974
478,236.082,0.227,0,255,265.738,178.319,0.864,1,1.245,0.803,0.968
479,301.398,0.044,0,255,423.337,179.418,0.867,1,1.291,0.775,0.977
480,158.437,0.000,0,0,41.665,176.957,0.860,1,1.392,0.718,0.975
481,383.816,0.244,0,255,25.660,186.322,0.654,1,1.702,0.587,0.906
482,259.270,0.103,0,255,701.202,181.231,0.893,1,1.075,0.930,0.978
483,408.789,0.033,0,255,653.865,183.914,0.842,1,1.311,0.763,0.971
484,222.809,0.000,0,0,194.770,182.158,0.833,1,1.258,0.795,0.970
485,215.831,0.124,0,255,729.313,181.937,0.905,1,1.044,0.958,0.979
486,155.289,0.258,0,255,100.719,181.907,0.892,1,1.107,0.903,0.972
487,345.991,0.348,0,255,488.559,184.004,0.835,1,1.254,0.797,0.966
488,183.777,0.582,0,255,637.563,182.294,0.861,1,1.381,0.724,0.972
489,319.497,0.167,0,255,597.422,184.315,0.877,1,1.202,0.832,0.978
490,206.598,5.634,0,255,332.761,182.394,0.868,1,1.041,0.961,0.965
491,250.089,0.107,0,255,130.130,184.471,0.898,1,1.083,0.923,0.978
492,174.438,0.153,0,255,288.807,183.168,0.873,1,1.159,0.863,0.967
493,287.233,0.047,0,255,39.715,184.987,0.825,1,1.105,0.905,0.957
494,228.842,0.409,0,255,255.169,185.040,0.889,1,1.145,0.873,0.975
495,161.165,0.249,0,255,792.126,182.726,0.810,1,1.408,0.710,0.957
496,163.054,0.000,0,0,163.260,185.456,0.866,1,1.306,0.766,0.973
497,185.613,0.793,0,255,714.327,184.603,0.895,1,1.292,0.774,0.979
498,248.306,0.108,0,255,374.680,187.372,0.852,1,1.041,0.961,0.960
499,453.224,0.266,0,255,402.979,190.399,0.824,1,1.471,0.680,0.963
500,414.927,0.064,0,255,58.381,187.977,0.763,1,1.339,0.747,0.939
501,252.660,0.159,0,255,186.586,188.429,0.885,1,1.135,0.881,0.978
502,354.805,0.603,0,255,269.785,188.916,0.855,1,1.136,0.880,0.966
503,149.676,5.095,0,255,337.474,187.863,0.799,1,1.734,0.577,0.967
504,154.345,0.607,0,255,342.739,186.506,0.879,1,1.193,0.838,0.977
505,198.991,0.000,0,0,810.411,186.786,0.854,1,1.247,0.802,0.971
506,182.832,0.366,0,255,823.616,187.535,0.855,1,1.033,0.968,0.964
507,285.606,1.171,0,255,454.167,189.681,0.871,1,1.180,0.847,0.974
508,204.394,0.458,0,255,243.777,187.679,0.876,1,1.186,0.843,0.970
509,155.709,0.000,0,0,609.023,187.373,0.862,1,1.198,0.835,0.963
510,599.648,0.201,0,255,624.935,193.469,0.811,1,1.112,0.899,0.962
511,325.373,0.946,0,255,478.571,193.455,0.826,1,1.329,0.752,0.965
512,106.814,0.250,0,255,2.954,190.999,0.532,1,2.723,0.367,0.674
513,147.892,0.090,0,255,214.445,187.640,0.773,1,1.563,0.640,0.942
514,167.723,1.515,0,255,781.156,188.764,0.905,1,1.102,0.908,0.975
515,281.462,0.285,0,255,425.993,191.480,0.857,1,1.290,0.775,0.970
516,289.541,0.739,0,255,531.959,192.291,0.864,1,1.236,0.809,0.973
517,196.787,0.340,0,255,174.696,192.698,0.856,1,1.157,0.865,0.965
518,193.639,0.000,0,0,136.677,193.106,0.870,1,1.052,0.951,0.966
519,202.716,0.594,0,255,715.587,192.313,0.890,1,1.260,0.794,0.978
520,232.514,0.518,0,255,798.041,194.321,0.883,1,1.197,0.835,0.977
521,238.915,0.672,0,255,828.638,195.314,0.872,1,1.152,0.868,0.973
522,212.631,1.070,0,255,440.706,195.275,0.891,1,1.135,0.881,0.977
523,248.515,0.969,0,255,687.194,195.295,0.841,1,1.248,0.801,0.963
524,137.714,0.486,0,255,576.165,194.204,0.844,1,1.370,0.730,0.958
525,152.771,0.000,0,0,509.483,194.862,0.889,1,1.062,0.942,0.968
526,198.151,0.068,0,255,215.574,195.196,0.782,1,1.317,0.759,0.941
527,292.374,1.281,0,255,487.370,199.476,0.844,1,1.161,0.861,0.968
528,148.784,1.079,0,255,696.391,196.573,0.886,1,1.196,0.836,0.977
529,194.531,0.619,0,255,256.211,198.739,0.836,1,1.363,0.734,0.959
530,250.561,0.267,0,255,151.014,199.046,0.899,1,1.060,0.943,0.978
531,165.834,0.484,0,255,302.098,197.772,0.885,1,1.266,0.790,0.974
532,178.950,2.841,0,255,762.782,199.697,0.773,1,1.449,0.690,0.936
533,164.313,0.000,0,0,863.338,198.811,0.676,1,1.527,0.655,0.794
534,235.242,0.227,0,255,221.881,201.385,0.798,1,1.443,0.693,0.958
535,189.023,0.071,0,255,67.495,200.109,0.878,1,1.264,0.791,0.974
536,189.652,0.353,0,255,187.483,199.098,0.881,1,1.139,0.878,0.971
537,222.127,0.903,0,255,525.686,199.954,0.828,1,1.434,0.697,0.960
538,257.486,2.182,0,255,340.798,201.290,0.880,1,1.010,0.990,0.976
539,174.700,0.000,0,0,537.820,200.554,0.876,1,1.126,0.888,0.970
540,161.060,1.246,0,255,554.397,199.655,0.876,1,1.166,0.858,0.971
541,275.376,0.097,0,255,179.328,203.383,0.862,1,1.194,0.838,0.969
542,259.742,2.678,0,255,243.893,202.733,0.881,1,1.228,0.814,0.976
543,134.094,0.200,0,255,196.618,201.351,0.856,1,1.302,0.768,0.963
544,176.012,0.304,0,255,451.222,201.707,0.885,1,1.120,0.893,0.971
545,121.818,0.000,0,0,105.520,201.059,0.897,1,1.141,0.876,0.970
546,368.235,0.145,0,255,128.979,207.210,0.876,1,1.227,0.815,0.976
547,167.513,0.319,0,255,578.858,204.058,0.804,1,1.566,0.639,0.958
548,145.112,1.752,0,255,835.022,204.437,0.774,1,1.421,0.704,0.944
549,242.377,0.000,0,0,21.341,206.215,0.882,1,1.015,0.985,0.972
550,136.245,0.000,0,0,110.506,205.368,0.841,1,1.342,0.745,0.960
551,220.658,0.970,0,255,322.706,205.476,0.810,1,1.145,0.873,0.956
552,239.334,2.571,0,255,384.090,206.088,0.888,1,1.104,0.905,0.977
553,245.053,0.273,0,255,40.826,206.591,0.886,1,1.065,0.939,0.974
554,219.084,1.771,0,255,758.614,207.121,0.775,1,1.635,0.611,0.956
555,165.887,1.694,0,255,610.074,206.061,0.888,1,1.221,0.819,0.977
556,144.797,0.000,0,0,119.376,205.801,0.865,1,1.254,0.797,0.971
557,204.184,0.000,0,0,653.127,206.492,0.838,1,1.130,0.885,0.963
558,335.341,2.154,0,255,807.323,209.295,0.857,1,1.300,0.769,0.970
559,434.915,0.185,0,255,432.949,210.675,0.777,1,1.357,0.737,0.947
560,246.469,0.706,0,255,619.491,206.958,0.845,1,1.155,0.866,0.971
561,185.403,0.000,0,0,632.070,207.117,0.803,1,1.154,0.867,0.949
562,174.491,0.843,0,255,392.300,207.291,0.870,1,1.177,0.849,0.971
563,145.164,0.276,0,255,282.755,207.278,0.899,1,1.150,0.870,0.973
564,337.964,0.356,0,255,349.105,210.365,0.870,1,1.199,0.834,0.975
565,242.797,40.718,0,255,371.745,209.723,0.867,1,1.224,0.817,0.975
566,355.592,1.467,0,255,211.693,216.810,0.722,1,2.080,0.481,0.972
567,270.445,0.495,0,255,718.475,210.986,0.801,1,1.574,0.635,0.966
568,322.855,3.398,0,255,331.470,212.806,0.765,1,1.138,0.879,0.937
569,211.477,19.737,0,255,363.703,211.026,0.845,1,1.200,0.834,0.971
570,121.923,0.219,0,255,5.874,208.100,0.819,1,1.236,0.809,0.926
571,156.234,0.000,0,0,857.478,209.212,0.810,1,1.455,0.687,0.956
572,259.428,0.206,0,255,51.831,211.625,0.902,1,1.028,0.973,0.978
573,125.281,0.107,0,255,256.638,209.887,0.869,1,1.164,0.859,0.965
574,224.225,0.537,0,255,412.857,211.371,0.866,1,1.262,0.792,0.968
575,257.959,0.104,0,255,200.557,213.747,0.866,1,1.262,0.792,0.970
576,183.357,1.021,0,255,831.788,213.897,0.786,1,1.722,0.581,0.961
577,161.218,0.166,0,255,497.299,211.658,0.902,1,1.076,0.929,0.974
578,276.898,1.643,0,255,794.051,213.596,0.898,1,1.024,0.977,0.979
579,226.691,0.177,0,255,94.774,213.531,0.847,1,1.295,0.772,0.971
580,148.731,0.000,0,0,488.669,211.884,0.894,1,1.119,0.893,0.973
581,124.441,0.000,0,0,660.789,212.454,0.848,1,1.430,0.699,0.963
582,145.531,0.276,0,255,571.619,213.479,0.889,1,1.105,0.905,0.972
583,242.325,0.166,0,255,645.023,216.109,0.822,1,1.118,0.894,0.951
584,131.576,0.305,0,255,586.317,211.647,0.828,1,1.492,0.670,0.962
585,231.045,0.116,0,255,75.780,215.593,0.895,1,1.089,0.918,0.976
586,236.501,0.113,0,255,187.998,217.028,0.834,1,1.471,0.680,0.976
587,197.574,5.078,0,255,306.657,215.420,0.848,1,1.136,0.880,0.966
588,290.958,1.425,0,255,782.825,218.622,0.813,1,1.473,0.679,0.965
589,211.110,0.063,0,255,6.356,216.199,0.794,1,1.266,0.790,0.866
590,179.317,0.970,0,255,535.692,213.495,0.741,1,1.866,0.536,0.944
591,213.995,0.375,0,255,180.264,216.528,0.874,1,1.341,0.746,0.977
592,186.505,0.574,0,255,478.672,215.491,0.894,1,1.124,0.890,0.976
593,209.116,0.064,0,255,150.387,217.028,0.833,1,1.286,0.778,0.960
594,196.892,0.272,0,255,270.519,215.308,0.712,1,1.609,0.621,0.916
595,191.856,0.209,0,255,165.520,217.274,0.871,1,1.324,0.756,0.976
596,285.344,0.141,0,255,458.123,219.164,0.874,1,1.136,0.881,0.971
597,224.960,0.238,0,255,86.323,217.978,0.880,1,1.253,0.798,0.975
598,184.931,0.579,0,255,401.079,215.969,0.843,1,1.562,0.640,0.978
599,180.681,0.148,0,255,679.591,218.628,0.849,1,1.429,0.700,0.972
600,287.652,0.140,0,255,608.087,218.863,0.889,1,1.178,0.849,0.980
601,154.712,1.643,0,255,225.254,218.983,0.815,1,1.636,0.611,0.969
602,294.315,0.773,0,255,417.196,220.023,0.880,1,1.141,0.876,0.971
603,218.979,0.122,0,255,157.101,220.208,0.858,1,1.200,0.833,0.970
604,156.076,0.257,0,255,517.734,220.471,0.850,1,1.331,0.751,0.964
605,186.872,0.286,0,255,103.620,220.430,0.894,1,1.064,0.940,0.975
606,244.004,0.274,0,255,549.838,223.103,0.857,1,1.312,0.762,0.971
607,204.237,0.131,0,255,241.890,223.117,0.825,1,1.352,0.740,0.964
608,295.889,2.668,0,255,757.780,224.527,0.892,1,1.068,0.936,0.976
609,290.013,0.692,0,255,823.039,224.148,0.876,1,1.127,0.887,0.975
610,199.096,0.202,0,255,839.955,223.640,0.845,1,1.318,0.759,0.966
611,193.430,0.000,0,0,44.765,222.963,0.896,1,1.007,0.993,0.976
612,322.593,0.788,0,255,286.808,230.025,0.752,1,1.614,0.620,0.955
613,139.708,0.192,0,255,401.220,221.287,0.855,1,1.238,0.808,0.972
614,198.938,0.403,0,255,562.288,224.769,0.859,1,1.224,0.817,0.967
615,203.817,0.131,0,255,465.110,225.371,0.866,1,1.151,0.869,0.971
616,159.854,0.084,0,255,405.898,224.581,0.863,1,1.354,0.738,0.971
617,146.056,1.191,0,255,531.892,222.704,0.768,1,1.721,0.581,0.954
618,181.626,2.652,0,255,369.239,226.969,0.868,1,1.287,0.777,0.969
619,170.713,5.329,0,255,311.516,226.689,0.872,1,1.139,0.878,0.967
620,396.407,0.169,0,255,689.932,230.475,0.776,1,1.089,0.918,0.939
621,584.224,0.137,0,255,185.517,237.113,0.746,1,1.281,0.780,0.930
622,351.080,0.000,0,0,624.367,231.895,0.885,1,1.228,0.814,0.978
623,323.484,0.455,0,255,675.663,230.791,0.853,1,1.178,0.849,0.968
624,291.167,0.643,0,255,793.623,232.054,0.894,1,1.103,0.907,0.980
625,180.052,0.297,0,255,721.907,229.403,0.825,1,1.263,0.792,0.966
626,147.735,0.634,0,255,427.078,229.802,0.905,1,1.041,0.961,0.973
627,223.123,0.300,0,255,124.026,232.012,0.881,1,1.184,0.844,0.973
628,122.133,0.000,0,0,489.873,230.789,0.849,1,1.215,0.823,0.962
629,259.218,0.000,0,0,860.422,233.224,0.849,1,1.095,0.913,0.938
630,136.927,0.489,0,255,590.361,231.683,0.856,1,1.298,0.770,0.964
631,293.738,0.137,0,255,139.574,236.293,0.759,1,1.491,0.671,0.946
632,169.035,0.000,0,0,264.860,233.243,0.856,1,1.369,0.730,0.973
633,306.434,0.131,0,255,608.828,234.521,0.872,1,1.122,0.891,0.974
634,302.185,0.266,0,255,517.372,233.821,0.845,1,1.354,0.738,0.972
635,165.624,0.242,0,255,582.956,233.563,0.777,1,1.628,0.614,0.945
636,178.530,2.248,0,255,778.860,233.966,0.881,1,1.132,0.884,0.970
637,255.126,0.315,0,255,46.499,235.385,0.885,1,1.054,0.949,0.976
638,155.237,0.000,0,0,34.556,232.807,0.874,1,1.347,0.743,0.973
639,239.072,0.112,0,255,535.885,235.394,0.903,1,1.078,0.928,0.979
640,294.210,1.637,0,255,830.438,238.318,0.891,1,1.094,0.914,0.978
641,243.269,0.110,0,255,151.506,237.690,0.908,1,1.066,0.938,0.980
642,190.911,0.841,0,255,767.600,238.209,0.905,1,1.145,0.873,0.978
643,267.087,2.655,0,255,233.773,240.650,0.867,1,1.353,0.739,0.978
644,138.186,2.808,0,255,774.413,239.051,0.859,1,1.294,0.773,0.967
645,176.274,11.156,0,255,212.835,239.023,0.839,1,1.148,0.871,0.957
646,237.918,0.112,0,255,571.056,239.930,0.890,1,1.033,0.968,0.973
647,278.104,15.682,0,255,223.668,243.308,0.820,1,1.593,0.628,0.973
648,185.141,0.795,0,255,316.820,240.377,0.863,1,1.213,0.824,0.968
649,251.558,0.160,0,255,81.175,240.950,0.895,1,1.129,0.886,0.978
650,161.323,1.659,0,255,206.362,240.992,0.878,1,1.326,0.754,0.972
651,191.698,0.628,0,255,325.155,240.744,0.866,1,1.108,0.903,0.971
652,159.749,3.099,0,255,474.974,240.201,0.897,1,1.033,0.968,0.971
653,179.999,0.149,0,255,814.467,241.607,0.879,1,1.069,0.935,0.972
654,271.442,1.577,0,255,457.286,242.929,0.883,1,1.103,0.907,0.976
655,148.627,0.360,0,255,258.113,242.336,0.822,1,1.504,0.665,0.962
656,164.313,0.244,0,255,730.296,241.803,0.868,1,1.351,0.740,0.974
657,280.727,0.715,0,255,342.582,245.922,0.880,1,1.175,0.851,0.975
658,146.108,1.831,0,255,466.851,243.315,0.824,1,1.196,0.836,0.952
659,333.872,0.280,0,255,66.342,245.988,0.846,1,1.238,0.808,0.972
660,186.819,0.000,0,0,167.867,244.931,0.871,1,1.062,0.942,0.963
661,251.034,0.266,0,255,521.710,246.395,0.888,1,1.212,0.825,0.978
662,257.434,0.312,0,255,638.621,246.835,0.873,1,1.047,0.955,0.973
663,141.649,0.094,0,255,127.404,245.107,0.883,1,1.122,0.891,0.966
664,156.024,26.237,0,255,215.040,245.789,0.862,1,1.057,0.946,0.967
665,207.909,0.000,0,0,375.448,248.401,0.850,1,1.360,0.735,0.971
666,205.129,1.565,0,255,790.140,246.040,0.874,1,1.330,0.752,0.975
667,228.475,0.351,0,255,692.240,247.262,0.899,1,1.172,0.853,0.979
668,198.728,5.924,0,255,106.576,248.292,0.864,1,1.261,0.793,0.970
669,228.212,0.059,0,255,394.315,248.772,0.886,1,1.008,0.992,0.973
670,171.028,0.782,0,255,723.194,247.280,0.893,1,1.162,0.860,0.972
671,316.350,0.254,0,255,537.630,250.098,0.886,1,1.087,0.920,0.978
672,204.971,0.196,0,255,447.751,249.411,0.764,1,1.388,0.721,0.937
673,181.311,0.221,0,255,508.403,249.202,0.836,1,1.545,0.647,0.966
674,277.265,0.193,0,255,626.490,250.136,0.882,1,1.170,0.855,0.977
675,146.843,0.000,0,0,149.116,248.695,0.894,1,1.028,0.973,0.968
676,242.692,2.701,0,255,272.391,249.438,0.770,1,1.436,0.697,0.949
677,138.869,0.000,0,0,497.257,249.234,0.903,1,1.186,0.843,0.976
678,226.953,1.592,0,255,115.343,252.292,0.866,1,1.106,0.904,0.968
679,281.304,0.666,0,255,671.885,253.457,0.903,1,1.121,0.892,0.980
680,238.285,5.446,0,255,752.879,253.732,0.849,1,1.342,0.745,0.968
681,200.355,0.801,0,255,807.518,253.618,0.866,1,1.330,0.752,0.969
